customer_id,customer_name,customer_type,country_of_residence,occupation_or_industry,branch_id,onboarding_channel,risk_rating,pep_flag,annual_income_or_turnover_gbp,relationship_start_date
C00271,Ironbridge Imports Ltd,Business,United Kingdom,Retail,BR08,Online,Medium,N,417000,2025-03-03
C00272,Amir Ali,Individual,United Kingdom,Director,BR07,Branch,Low,N,56200,2024-02-23
C00273,Luca Ali,Individual,Pakistan,Employee,BR01,Branch,Medium,N,52700,2025-08-08
C00274,Olivia Evans,Individual,United Kingdom,Employee,BR05,Branch,Low,N,47800,2024-09-17
C00275,Sofia Wright,Individual,India,Employee,BR01,Online,Low,N,30200,2024-11-18
C00276,Chen Singh,Individual,United Kingdom,Retired,BR01,Online,Low,N,33500,2025-05-08
C00277,Brightwater Trading PLC,Business,United Kingdom,Professional Services,BR10,Online,Medium,N,896000,2025-12-30
C00278,Ravi Patel,Individual,United Kingdom,Student,BR04,Branch,Low,N,36200,2025-08-02
C00279,Olivia Reid,Individual,Russia,Student,BR01,Branch,Medium,N,78200,2024-10-20
C00280,Summit Retail LLP,Business,United Kingdom,Technology,BR08,Branch,Low,N,272000,2024-09-09
C00281,Daniel Rossi,Individual,United Kingdom,Employee,BR09,Relationship Manager,Low,N,50300,2024-09-04
C00282,Brightwater Logistics LLP,Business,United Kingdom,Professional Services,BR04,Online,Low,N,297000,2024-03-02
C00283,Oakline Logistics Ltd,Business,Ireland,Hospitality,BR06,Branch,Low,N,908000,2024-09-03
C00284,Luca Lopez,Individual,Russia,Retired,BR07,Online,Medium,N,28300,2025-07-09
C00285,Olivia Reid,Individual,United States,Property Investor,BR07,Branch,Low,N,21500,2024-07-20
C00286,Pinnacle Tech Ltd,Business,France,Real Estate,BR04,Online,Medium,N,326000,2024-10-12
C00287,Redwood Construction PLC,Business,Panama,Professional Services,BR08,Relationship Manager,Medium,N,1711000,2024-02-20
C00288,Kestrel Holdings LLP,Business,India,Professional Services,BR04,Online,Medium,N,2370000,2024-07-02
C00289,Jack Walsh,Individual,United Kingdom,Self-employed,BR02,Branch,Low,N,52700,2024-02-20
C00290,Redwood Holdings PLC,Business,United Kingdom,Professional Services,BR01,Branch,Medium,N,699000,2024-12-10
C00291,Olivia Okafor,Individual,United Kingdom,Self-employed,BR03,Branch,Low,N,33900,2024-08-05
C00292,Zara Walsh,Individual,United Kingdom,Retired,BR01,Relationship Manager,Low,N,64100,2025-12-09
C00293,Daniel Singh,Individual,United Kingdom,Employee,BR01,Online,Low,N,79200,2025-03-07
C00294,Daniel Singh,Individual,United Kingdom,Employee,BR04,Online,Low,N,38500,2024-09-29
C00295,James Brooks,Individual,Hong Kong,Employee,BR10,Online,Low,N,139200,2025-01-27
C00296,Zara Khan,Individual,Panama,Employee,BR01,Branch,Medium,N,35700,2025-12-02
C00297,Crest Construction Ltd,Business,United Kingdom,Precious Metals,BR02,Online,Medium,N,719000,2024-05-11
C00298,James Carter,Individual,France,Employee,BR08,Online,Low,N,14300,2024-07-04
C00299,Hannah Murray,Individual,United Kingdom,Employee,BR03,Relationship Manager,Low,N,14600,2025-02-02
C00300,Amir Reid,Individual,United Kingdom,Employee,BR07,Online,Low,N,31300,2024-03-18
C00301,Amir Khan,Individual,United Kingdom,Employee,BR04,Branch,Low,N,34900,2025-01-14
C00302,Northgate Tech PLC,Business,United Kingdom,Money Services,BR05,Relationship Manager,Medium,N,1742000,2024-04-24
C00303,Ironbridge Consulting Ltd,Business,United Kingdom,Money Services,BR01,Branch,Medium,N,1000000,2025-09-23
C00304,Jack Mensah,Individual,United Kingdom,Employee,BR03,Branch,Low,N,66600,2025-07-19
C00305,Northgate Tech Ltd,Business,United Kingdom,Real Estate,BR05,Branch,Medium,N,3759000,2024-02-05
C00306,Kestrel Imports Ltd,Business,United Kingdom,Professional Services,BR01,Branch,Medium,N,226000,2025-01-27
C00307,James Carter,Individual,United States,Employee,BR02,Branch,Low,N,28400,2024-06-02
C00308,Harbour Capital PLC,Business,United Kingdom,Retail,BR03,Relationship Manager,Medium,N,89000,2025-03-01
C00309,Grace Rossi,Individual,United Kingdom,Director,BR06,Online,Low,N,16000,2025-02-02
C00310,Thistle Holdings Ltd,Business,United Kingdom,Retail,BR04,Online,Low,N,1395000,2025-12-08
C00311,James Carter,Individual,United Kingdom,Employee,BR06,Branch,Low,N,36000,2024-05-09
C00312,Olivia Doyle,Individual,United Kingdom,Employee,BR07,Branch,Low,N,64200,2025-01-04
C00313,Sofia Evans,Individual,United Kingdom,Retired,BR01,Branch,Low,N,39600,2025-12-06
C00314,Silverline Construction Ltd,Business,Ireland,Professional Services,BR09,Branch,Medium,N,424000,2024-03-26
C00315,James Murray,Individual,United Kingdom,Director,BR08,Online,Low,N,34200,2024-07-04
C00316,Sofia Fraser,Individual,Germany,Employee,BR02,Branch,Low,N,92600,2025-06-09
C00317,Grace Patel,Individual,United Kingdom,Retired,BR04,Branch,Low,N,40200,2024-03-20
C00318,Ironbridge Trading PLC,Business,United Kingdom,Money Services,BR02,Online,High,N,799000,2024-05-31
C00319,Aisha Khan,Individual,United Kingdom,Employee,BR09,Introducer,Low,N,47300,2025-11-30
C00320,Silverline Consulting PLC,Business,United Kingdom,Professional Services,BR03,Branch,Medium,N,1054000,2025-03-01
C00321,Mei Mensah,Individual,United Kingdom,Employee,BR03,Online,Low,N,36800,2024-02-11
C00322,Tom Ali,Individual,United Kingdom,Retired,BR09,Online,Low,N,56300,2025-09-16
C00323,Tom Doyle,Individual,United Kingdom,Retired,BR05,Online,Low,N,28200,2025-01-17
C00324,Zara Evans,Individual,Germany,Employee,BR01,Online,Low,N,43800,2024-12-14
C00325,Tom Murray,Individual,United Kingdom,Employee,BR05,Online,Low,N,40300,2025-12-26
C00326,Kestrel Tech LLP,Business,United Kingdom,Professional Services,BR07,Relationship Manager,Medium,N,468000,2024-08-17
C00327,Omar Mensah,Individual,Ireland,Employee,BR03,Branch,Low,N,49500,2024-10-03
C00328,Redwood Retail Ltd,Business,United Kingdom,Money Services,BR04,Online,Medium,N,318000,2025-02-24
C00329,Jack Rossi,Individual,Nigeria,Employee,BR05,Online,Medium,N,42500,2024-06-25
C00330,Kestrel Consulting LLP,Business,Cyprus,Professional Services,BR04,Relationship Manager,High,N,290000,2024-04-02
C00331,Oakline Tech Ltd,Business,Hong Kong,Technology,BR10,Online,Medium,N,7417000,2024-04-10
C00332,Larkspur Retail LLP,Business,United Kingdom,Import/Export,BR04,Introducer,High,N,6008000,2024-08-12
C00333,Luca Lopez,Individual,United Kingdom,Student,BR06,Online,Low,N,41400,2024-02-28
C00334,Harbour Tech Ltd,Business,United Kingdom,Retail,BR07,Online,Medium,N,1004000,2025-01-03
C00335,Nadia Khan,Individual,Ireland,Director,BR01,Relationship Manager,Low,N,26000,2025-12-27
C00336,Ravi Doyle,Individual,Ireland,Self-employed,BR01,Online,Low,N,93000,2024-07-04
C00337,Chen Wright,Individual,United Kingdom,Employee,BR10,Online,Low,N,26300,2024-01-30
C00338,Maria Rossi,Individual,United Kingdom,Employee,BR07,Relationship Manager,Low,N,52800,2024-01-29
C00339,Kestrel Capital Ltd,Business,United Kingdom,Technology,BR03,Branch,Low,N,131000,2024-05-01
C00340,Mei Reid,Individual,United Kingdom,Employee,BR01,Introducer,Low,N,52600,2025-03-03
C00341,Silverline Imports Ltd,Business,United Kingdom,Technology,BR01,Relationship Manager,Low,N,572000,2024-12-10
C00342,Amir Brooks,Individual,United States,Self-employed,BR01,Online,Low,N,25000,2024-10-20
C00343,Larkspur Holdings PLC,Business,United Kingdom,Import/Export,BR03,Branch,High,N,553000,2025-07-05
C00344,Ravi Doyle,Individual,United Kingdom,Self-employed,BR05,Branch,Low,N,101200,2024-10-12
C00345,Daniel Murray,Individual,Cyprus,Director,BR01,Branch,Medium,N,53100,2025-03-26
C00346,Redwood Retail Ltd,Business,United Kingdom,Professional Services,BR05,Branch,Medium,N,1018000,2025-12-29
C00347,Redwood Capital LLP,Business,United Kingdom,Professional Services,BR10,Online,Medium,N,2412000,2024-05-03
C00348,Aisha Carter,Individual,France,Student,BR10,Relationship Manager,Low,N,23500,2024-03-22
C00349,Ethan Wright,Individual,United Kingdom,Employee,BR08,Online,Low,N,62700,2024-06-08
C00350,Mei Fraser,Individual,United Kingdom,Self-employed,BR04,Online,Low,N,55900,2024-04-22
C00351,James Brooks,Individual,Nigeria,Student,BR04,Introducer,Medium,N,58100,2025-08-29
C00352,Ironbridge Property LLP,Business,India,Real Estate,BR04,Relationship Manager,High,N,4895000,2025-10-02
C00353,Larkspur Imports PLC,Business,Nigeria,Import/Export,BR01,Online,High,N,786000,2025-02-13
C00354,Maria Rossi,Individual,Panama,Employee,BR08,Online,Medium,N,57900,2024-04-05
C00355,Luca Walsh,Individual,United Kingdom,Retired,BR06,Online,Low,N,85500,2025-09-14
C00356,Ethan Fraser,Individual,India,Employee,BR05,Online,Low,N,27300,2025-11-01
C00357,Bluefield Capital Ltd,Business,United Kingdom,Money Services,BR02,Branch,High,N,861000,2024-10-25
C00358,Mei Singh,Individual,Germany,Senior Public Official,BR01,Online,Medium,Y,33800,2025-05-06
C00359,Pinnacle Retail PLC,Business,India,Professional Services,BR08,Online,Low,N,838000,2025-03-20
C00360,Jack Wright,Individual,India,Employee,BR01,Online,Low,N,17200,2025-01-21
C00361,Omar Okafor,Individual,Pakistan,Employee,BR01,Relationship Manager,Medium,N,55900,2024-09-15
C00362,Olivia Ali,Individual,United Kingdom,Self-employed,BR05,Relationship Manager,Low,N,17200,2024-07-22
C00363,Larkspur Construction LLP,Business,Ireland,Hospitality,BR06,Online,Medium,N,793000,2024-07-20
C00364,Luca Wright,Individual,United Kingdom,Employee,BR01,Branch,Low,N,54600,2024-09-19
C00365,Hannah Mensah,Individual,United Kingdom,Senior Public Official,BR02,Branch,High,Y,126500,2025-07-09
C00366,Amir Brooks,Individual,India,Employee,BR07,Online,Low,N,60000,2025-08-26
C00367,Aisha Doyle,Individual,Nigeria,Employee,BR09,Relationship Manager,Medium,N,33400,2024-03-23
C00368,Silverline Capital LLP,Business,United Kingdom,Real Estate,BR04,Online,Medium,N,4359000,2024-02-12
C00369,Nadia Nowak,Individual,United Kingdom,Employee,BR07,Branch,Low,N,46300,2024-12-15
C00370,Jack Okafor,Individual,United Kingdom,Employee,BR02,Branch,Low,N,39400,2025-07-15
C00371,Aisha Mensah,Individual,United Kingdom,Property Investor,BR06,Branch,Low,N,81800,2025-02-14
C00372,Mei Evans,Individual,United Kingdom,Self-employed,BR05,Online,Low,N,23000,2025-08-28
C00373,Maria Carter,Individual,United States,Employee,BR08,Online,Low,N,134900,2025-06-05
C00374,Mei Carter,Individual,United Kingdom,Retired,BR07,Branch,Low,N,86200,2025-05-31
C00375,James Evans,Individual,Russia,Employee,BR02,Online,Medium,N,35500,2025-01-28
C00376,James Okafor,Individual,United Kingdom,Employee,BR01,Relationship Manager,Low,N,118000,2024-02-09
C00377,Ethan Fraser,Individual,India,Self-employed,BR08,Online,Low,N,25100,2024-05-11
C00378,Sofia Doyle,Individual,United Kingdom,Employee,BR01,Branch,Low,N,45400,2025-06-26
C00379,Ethan Hughes,Individual,France,Employee,BR06,Online,Low,N,18700,2024-08-13
C00380,Ravi Brooks,Individual,Ireland,Retired,BR04,Relationship Manager,Low,N,121500,2025-06-12
C00381,Omar Okafor,Individual,France,Employee,BR01,Branch,Low,N,14900,2024-09-05
C00382,Chen Khan,Individual,United States,Employee,BR06,Branch,Low,N,16900,2024-01-10
C00383,Daniel Reid,Individual,United Kingdom,Employee,BR04,Online,Low,N,27400,2025-05-09
C00384,Ravi Ali,Individual,United Kingdom,Student,BR08,Online,Low,N,88700,2025-10-14
C00385,Luca Reid,Individual,United Kingdom,Student,BR02,Relationship Manager,Low,N,71200,2024-11-22
C00386,Tom Hughes,Individual,France,Director,BR01,Online,Low,N,43200,2024-04-06
C00387,Amir Khan,Individual,United Kingdom,Employee,BR01,Branch,Low,N,74000,2024-10-30
C00388,Nadia Evans,Individual,United Kingdom,Retired,BR02,Relationship Manager,Low,N,37400,2025-12-03
C00389,Tom Evans,Individual,United Kingdom,Self-employed,BR06,Online,Low,N,51700,2024-08-20
C00390,Mei Walsh,Individual,United Kingdom,Employee,BR03,Online,Low,N,108100,2024-02-21
C00391,Harbour Logistics Ltd,Business,India,Retail,BR01,Branch,Low,N,1016000,2025-07-15
C00392,Hannah Evans,Individual,India,Retired,BR10,Online,Low,N,25300,2024-06-23
C00393,Hannah Wright,Individual,France,Employee,BR01,Relationship Manager,Low,N,53200,2024-01-28
C00394,Zara Rossi,Individual,France,Self-employed,BR03,Branch,Low,N,62600,2025-05-19
C00395,Oakline Logistics LLP,Business,United States,Real Estate,BR08,Online,Medium,N,564000,2024-09-04
C00396,Sofia Rossi,Individual,United Kingdom,Employee,BR06,Introducer,Low,N,73300,2024-04-10
C00397,James Doyle,Individual,Hong Kong,Property Investor,BR02,Online,Low,N,35600,2024-02-09
C00398,Jack Evans,Individual,United Kingdom,Retired,BR10,Branch,Low,N,43300,2024-05-15
C00399,Luca Shah,Individual,Ireland,Employee,BR04,Branch,Low,N,50200,2024-04-19
C00400,Luca Wright,Individual,France,Self-employed,BR01,Online,Low,N,47700,2024-01-09
C00401,Redwood Motors LLP,Business,United Kingdom,Hospitality,BR01,Online,Medium,N,191000,2024-09-27
C00402,Meridian Imports LLP,Business,United Kingdom,Import/Export,BR10,Branch,High,N,205000,2025-08-27
C00403,Bluefield Retail Ltd,Business,United Kingdom,Retail,BR02,Branch,Medium,N,1268000,2024-10-16
C00404,Priya Rossi,Individual,United Kingdom,Employee,BR08,Online,Low,N,55100,2024-01-28
C00405,Mei Khan,Individual,United States,Employee,BR01,Online,Low,N,73500,2025-10-06
C00406,Larkspur Construction Ltd,Business,United Kingdom,Hospitality,BR01,Branch,Low,N,8719000,2025-04-07
C00407,James Evans,Individual,United Kingdom,Employee,BR08,Online,Low,N,61800,2025-12-05
C00408,Kestrel Retail Ltd,Business,United Kingdom,Professional Services,BR10,Online,Medium,N,1255000,2025-03-01
C00409,Daniel Okafor,Individual,United Kingdom,Property Investor,BR01,Branch,Low,N,9000,2024-12-14
C00410,Grace Walsh,Individual,United Kingdom,Employee,BR01,Branch,Low,N,86300,2025-01-08
C00411,Amir Hughes,Individual,United Kingdom,Employee,BR07,Relationship Manager,Low,N,52200,2024-01-05
C00412,Summit Retail LLP,Business,United Kingdom,Construction,BR04,Relationship Manager,Medium,N,450000,2024-10-01
C00413,Sofia Khan,Individual,United Kingdom,Self-employed,BR03,Online,Low,N,60900,2024-11-19
C00414,Zara Murray,Individual,United Kingdom,Employee,BR02,Relationship Manager,Low,N,127600,2024-08-06
C00415,Amir Mensah,Individual,United Kingdom,Employee,BR10,Online,Low,N,93700,2025-09-03
C00416,Tom Rossi,Individual,India,Student,BR01,Introducer,Low,N,71500,2025-11-30
C00417,Ravi Fraser,Individual,United Kingdom,Employee,BR02,Introducer,Low,N,23600,2024-12-15
C00418,Harbour Trading Ltd,Business,United Kingdom,Charity,BR03,Online,Medium,N,270000,2025-07-28
C00419,Grace Wright,Individual,Hong Kong,Employee,BR01,Online,Low,N,9600,2024-06-12
C00420,Ironbridge Imports LLP,Business,United Kingdom,Money Services,BR04,Branch,High,N,1025000,2025-11-05
C00421,Kestrel Tech Ltd,Business,United Kingdom,Retail,BR03,Online,Low,N,252000,2025-05-29
C00422,Jack Reid,Individual,UAE,Student,BR05,Online,Medium,N,82000,2025-06-20
C00423,Omar Walsh,Individual,United Kingdom,Retired,BR03,Online,Low,N,60200,2025-03-10
C00424,Aisha Nowak,Individual,Nigeria,Employee,BR01,Branch,Medium,N,36600,2025-08-29
C00425,Maria Fraser,Individual,France,Employee,BR08,Relationship Manager,Low,N,28600,2025-01-25
C00426,Grace Murray,Individual,Hong Kong,Employee,BR04,Introducer,Low,N,24500,2025-12-05
C00427,Summit Property Ltd,Business,Hong Kong,Retail,BR03,Branch,Medium,N,4079000,2025-04-29
C00428,Northgate Consulting Ltd,Business,United Kingdom,Charity,BR01,Online,Medium,N,558000,2024-11-27
C00429,Larkspur Property Ltd,Business,India,Real Estate,BR05,Relationship Manager,Medium,N,793000,2024-06-01
C00430,Sofia Carter,Individual,United Kingdom,Self-employed,BR07,Online,Low,N,18400,2025-10-24
C00431,Maria Walsh,Individual,Ireland,Property Investor,BR06,Introducer,Low,N,35700,2024-02-11
C00432,Kestrel Retail PLC,Business,United Kingdom,Technology,BR07,Online,Medium,N,258000,2024-02-01
C00433,Hannah Khan,Individual,United Kingdom,Retired,BR01,Branch,Low,N,48000,2024-01-23
C00434,Mei Hughes,Individual,United Kingdom,Employee,BR10,Online,Low,N,40100,2024-03-19
C00435,Tom Lopez,Individual,United Kingdom,Employee,BR02,Online,Low,N,32400,2024-06-29
C00436,Sofia Rossi,Individual,United Kingdom,Employee,BR02,Branch,Low,N,22900,2024-12-24
C00437,Amir Carter,Individual,United Kingdom,Employee,BR04,Relationship Manager,Low,N,40200,2024-07-21
C00438,Luca Walsh,Individual,United States,Employee,BR01,Online,Low,N,28900,2024-11-27
C00439,Chen Singh,Individual,United Kingdom,Employee,BR04,Online,Low,N,37000,2024-11-23
C00440,Thistle Construction Ltd,Business,Nigeria,Construction,BR02,Online,High,N,1176000,2024-11-16
C00441,Silverline Logistics Ltd,Business,UAE,Hospitality,BR07,Online,High,N,1643000,2024-02-13
C00442,Chen Wright,Individual,India,Employee,BR07,Online,Low,N,55300,2025-01-27
C00443,Harbour Consulting Ltd,Business,United Kingdom,Professional Services,BR05,Online,Medium,N,624000,2024-08-07
C00444,Oakline Imports Ltd,Business,Pakistan,Construction,BR03,Online,High,N,459000,2025-01-28
C00445,Daniel Ali,Individual,India,Employee,BR02,Relationship Manager,Low,N,39600,2024-02-14
C00446,Ethan Carter,Individual,India,Student,BR08,Relationship Manager,Low,N,180300,2025-09-28
C00447,Hannah Shah,Individual,United States,Student,BR04,Online,Low,N,33800,2025-06-11
C00448,Ethan Brooks,Individual,United Kingdom,Employee,BR04,Online,Low,N,49900,2024-09-09
C00449,Meridian Property Ltd,Business,United Kingdom,Retail,BR01,Introducer,Medium,N,2233000,2024-09-19
C00450,Aisha Okafor,Individual,United States,Employee,BR02,Branch,Low,N,7700,2024-08-19
C00451,Omar Khan,Individual,United Kingdom,Employee,BR03,Branch,Low,N,25000,2025-12-25
C00452,Sofia Walsh,Individual,Nigeria,Employee,BR06,Branch,Medium,N,167400,2025-05-28
C00453,Luca Wright,Individual,United Kingdom,Property Investor,BR08,Online,Low,N,57400,2024-12-02
C00454,Crest Consulting PLC,Business,United Kingdom,Professional Services,BR10,Online,Medium,N,207000,2025-04-19
C00455,Maria Nowak,Individual,United Kingdom,Employee,BR03,Online,Low,N,32600,2024-02-17
C00456,Omar Singh,Individual,United Kingdom,Student,BR04,Online,Low,N,9800,2025-08-29
C00457,Nadia Khan,Individual,Russia,Employee,BR07,Branch,Medium,N,20600,2025-03-11
C00458,Zara Doyle,Individual,United Kingdom,Employee,BR03,Online,Low,N,50900,2024-08-14
C00459,Hannah Hughes,Individual,France,Employee,BR04,Branch,Low,N,46300,2025-05-21
C00460,Nadia Shah,Individual,United Kingdom,Director,BR06,Online,Low,N,39900,2024-01-05
C00461,Ethan Nowak,Individual,Hong Kong,Employee,BR02,Branch,Low,N,29200,2024-12-24
C00462,Priya Hughes,Individual,United Kingdom,Self-employed,BR02,Branch,Low,N,70500,2025-11-21
C00463,Bluefield Construction Ltd,Business,United Kingdom,Import/Export,BR03,Branch,High,N,946000,2025-07-09
C00464,Luca Brooks,Individual,United Kingdom,Employee,BR05,Online,Low,N,48300,2024-02-02
C00465,Grace Singh,Individual,United Kingdom,Student,BR02,Branch,Low,N,45100,2025-03-07
C00466,Maria Brooks,Individual,Panama,Employee,BR02,Online,Medium,N,32200,2025-05-12
C00467,Summit Trading LLP,Business,Russia,Construction,BR01,Relationship Manager,Medium,N,174000,2025-01-19
C00468,Omar Patel,Individual,United Kingdom,Employee,BR08,Online,Low,N,31100,2024-08-23
C00469,Chen Rossi,Individual,United Kingdom,Property Investor,BR09,Branch,Low,N,123500,2025-05-11
C00470,Omar Ali,Individual,United Kingdom,Employee,BR09,Online,Low,N,78200,2024-11-05
C00471,Luca Wright,Individual,United Kingdom,Employee,BR08,Branch,Low,N,74000,2025-11-24
C00472,Summit Tech Ltd,Business,United Kingdom,Crypto Assets,BR01,Relationship Manager,Medium,N,158000,2025-09-04
C00473,Amir Mensah,Individual,United Kingdom,Employee,BR01,Relationship Manager,Low,N,16900,2025-10-26
